"city","County","Year","Latitude","Longitude","HTD","CAN","STK","CLD","PNF"
"Tecopa","Inyo",2014,35.9021,-116.1544,1739.13,869.57,0.00,0.00,0.00
"Tehachapi","Kern",2000,35.1322,-118.449,529.34,346.81,45.63,109.52,45.63
"Tehachapi","Kern",2001,35.1322,-118.449,684.49,456.33,63.89,73.01,18.25
"Tehachapi","Kern",2002,35.1322,-118.449,456.33,438.08,91.27,118.65,36.51
"Tehachapi","Kern",2003,35.1322,-118.449,556.72,337.68,73.01,155.15,63.89
"Tehachapi","Kern",2004,35.1322,-118.449,574.97,547.60,118.65,173.41,54.76
"Tehachapi","Kern",2005,35.1322,-118.449,412.32,488.05,126.22,117.81,58.90
"Tehachapi","Kern",2006,35.1322,-118.449,647.93,420.73,92.56,109.39,92.56
"Tehachapi","Kern",2007,35.1322,-118.449,546.95,370.25,75.73,84.15,50.49
"Tehachapi","Kern",2008,35.1322,-118.449,488.05,471.22,75.73,109.39,16.83
"Tehachapi","Kern",2009,35.1322,-118.449,496.47,471.22,84.15,151.46,42.07
"Tehachapi","Kern",2010,35.1322,-118.449,416.26,360.76,111.00,76.31,76.31
"Tehachapi","Kern",2011,35.1322,-118.449,488.42,362.82,62.80,111.64,104.66
"Tehachapi","Kern",2012,35.1322,-118.449,381.14,451.72,63.52,127.05,98.81
"Tehachapi","Kern",2013,35.1322,-118.449,535.18,456.69,114.17,164.12,28.54
"Tehachapi","Kern",2013,35.1322,-118.449,535.18,456.69,114.17,164.12,28.54
"Tehachapi","Kern",2014,35.1322,-118.449,463.16,426.98,57.90,151.98,21.71
"Tehachapi","Kern",2014,35.1322,-118.449,463.16,426.98,57.90,151.98,21.71
"Tehachapi","Kern",2015,35.1322,-118.449,539.30,398.94,73.88,140.37,14.78
"Tehama","Tehama",2000,40.0271,-122.1233,462.96,462.96,0.00,0.00,0.00
"Tehama","Tehama",2001,40.0271,-122.1233,0.00,694.44,0.00,231.48,0.00
"Tehama","Tehama",2003,40.0271,-122.1233,462.96,694.44,0.00,0.00,0.00
"Tehama","Tehama",2004,40.0271,-122.1233,462.96,231.48,0.00,0.00,0.00
"Tehama","Tehama",2008,40.0271,-122.1233,0.00,263.16,263.16,0.00,0.00
"Tehama","Tehama",2009,40.0271,-122.1233,263.16,526.32,526.32,0.00,0.00
"Tehama","Tehama",2010,40.0271,-122.1233,956.94,239.23,0.00,0.00,0.00
"Tehama","Tehama",2012,40.0271,-122.1233,0.00,954.65,0.00,238.66,0.00
"Tehama","Tehama",2013,40.0271,-122.1233,0.00,0.00,0.00,256.41,0.00
"Tehama","Tehama",2014,40.0271,-122.1233,503.78,251.89,0.00,503.78,0.00
"Tehama","Tehama",2015,40.0271,-122.1233,243.90,243.90,0.00,487.80,243.90
"Temecula","Riverside",2000,33.4903,-117.1824,152.47,121.28,24.26,27.72,5.20
"Temecula","Riverside",2000,33.4936,-117.1484,152.47,121.28,24.26,27.72,5.20
"Temecula","Riverside",2000,33.4983,-117.0958,152.47,121.28,24.26,27.72,5.20
"Temecula","Riverside",2000,33.5217,-117.1286,152.47,121.28,24.26,27.72,5.20
"Temecula","Riverside",2001,33.4903,-117.1824,138.61,164.60,38.12,32.92,12.13
"Temecula","Riverside",2001,33.4983,-117.0958,138.61,164.60,38.12,32.92,12.13
"Temecula","Riverside",2001,33.5217,-117.1286,138.61,164.60,38.12,32.92,12.13
"Temecula","Riverside",2002,33.4903,-117.1824,176.73,136.88,48.51,34.65,12.13
"Temecula","Riverside",2002,33.4983,-117.0958,176.73,136.88,48.51,34.65,12.13
"Temecula","Riverside",2002,33.5217,-117.1286,176.73,136.88,48.51,34.65,12.13
"Temecula","Riverside",2003,33.4903,-117.1824,168.06,169.80,50.25,31.19,8.66
"Temecula","Riverside",2003,33.4983,-117.0958,168.06,169.80,50.25,31.19,8.66
"Temecula","Riverside",2003,33.5217,-117.1286,168.06,169.80,50.25,31.19,8.66
"Temecula","Riverside",2004,33.4903,-117.1824,168.06,171.53,43.32,31.19,8.66
"Temecula","Riverside",2004,33.4983,-117.0958,168.06,171.53,43.32,31.19,8.66
"Temecula","Riverside",2004,33.5217,-117.1286,168.06,171.53,43.32,31.19,8.66
"Temecula","Riverside",2005,33.4903,-117.1824,113.40,116.61,16.05,16.05,6.42
"Temecula","Riverside",2005,33.4983,-117.0958,113.40,116.61,16.05,16.05,6.42
"Temecula","Riverside",2005,33.5217,-117.1286,113.40,116.61,16.05,16.05,6.42
"Temecula","Riverside",2006,33.4903,-117.1824,97.35,110.19,34.23,23.54,8.56
"Temecula","Riverside",2006,33.4983,-117.0958,97.35,110.19,34.23,23.54,8.56
"Temecula","Riverside",2006,33.5217,-117.1286,97.35,110.19,34.23,23.54,8.56
"Temecula","Riverside",2007,33.4903,-117.1824,117.68,117.68,28.89,17.12,4.28
"Temecula","Riverside",2007,33.4983,-117.0958,117.68,117.68,28.89,17.12,4.28
"Temecula","Riverside",2007,33.5217,-117.1286,117.68,117.68,28.89,17.12,4.28
"Temecula","Riverside",2008,33.4903,-117.1824,125.17,131.59,25.68,27.82,7.49
"Temecula","Riverside",2008,33.4983,-117.0958,125.17,131.59,25.68,27.82,7.49
"Temecula","Riverside",2008,33.5217,-117.1286,125.17,131.59,25.68,27.82,7.49
"Temecula","Riverside",2009,33.4903,-117.1824,133.73,124.10,35.30,21.40,10.70
"Temecula","Riverside",2009,33.4983,-117.0958,133.73,124.10,35.30,21.40,10.70
"Temecula","Riverside",2009,33.5217,-117.1286,133.73,124.10,35.30,21.40,10.70
"Temecula","Riverside",2010,33.4903,-117.1824,133.87,133.87,29.97,30.97,9.99
"Temecula","Riverside",2010,33.4983,-117.0958,133.87,133.87,29.97,30.97,9.99
"Temecula","Riverside",2010,33.5217,-117.1286,133.87,133.87,29.97,30.97,9.99
"Temecula","Riverside",2011,33.4903,-117.1824,119.16,148.69,23.42,27.50,29.53
"Temecula","Riverside",2011,33.4983,-117.0958,119.16,148.69,23.42,27.50,29.53
"Temecula","Riverside",2011,33.5217,-117.1286,119.16,148.69,23.42,27.50,29.53
"Temecula","Riverside",2012,33.4903,-117.1824,136.15,152.06,25.84,31.80,25.84
"Temecula","Riverside",2012,33.4983,-117.0958,136.15,152.06,25.84,31.80,25.84
"Temecula","Riverside",2012,33.5217,-117.1286,136.15,152.06,25.84,31.80,25.84
"Temecula","Riverside",2013,33.4903,-117.1824,135.47,119.88,20.47,24.37,9.75
"Temecula","Riverside",2013,33.4936,-117.1484,135.47,119.88,20.47,24.37,9.75
"Temecula","Riverside",2013,33.4983,-117.0958,135.47,119.88,20.47,24.37,9.75
"Temecula","Riverside",2013,33.5217,-117.1286,135.47,119.88,20.47,24.37,9.75
"Temecula","Riverside",2014,33.4903,-117.1824,134.34,129.58,31.44,26.68,6.67
"Temecula","Riverside",2014,33.4983,-117.0958,134.34,129.58,31.44,26.68,6.67
"Temecula","Riverside",2014,33.5217,-117.1286,134.34,129.58,31.44,26.68,6.67
"Temecula","Riverside",2015,33.4903,-117.1824,120.39,134.39,33.60,28.00,4.67
"Temecula","Riverside",2015,33.4983,-117.0958,120.39,134.39,33.60,28.00,4.67
"Temecula","Riverside",2015,33.5217,-117.1286,120.39,134.39,33.60,28.00,4.67
"Temple City","Los Angeles",2000,34.1016,-118.0537,317.58,164.78,68.91,44.94,53.93
"Temple City","Los Angeles",2001,34.1016,-118.0537,377.51,146.81,38.95,50.93,38.95
"Temple City","Los Angeles",2002,34.1016,-118.0537,320.58,188.75,74.90,41.95,38.95
"Temple City","Los Angeles",2003,34.1016,-118.0537,290.62,206.73,62.92,59.92,44.94
"Temple City","Los Angeles",2004,34.1016,-118.0537,341.55,161.79,44.94,32.96,32.96
"Temple City","Los Angeles",2005,34.1016,-118.0537,218.73,152.04,45.35,40.01,32.01
"Temple City","Los Angeles",2006,34.1016,-118.0537,200.06,146.71,32.01,40.01,21.34
"Temple City","Los Angeles",2007,34.1016,-118.0537,261.41,146.71,42.68,37.34,32.01
"Temple City","Los Angeles",2008,34.1016,-118.0537,194.72,170.72,50.68,61.35,26.67
"Temple City","Los Angeles",2009,34.1016,-118.0537,170.72,162.71,40.01,34.68,40.01
"Temple City","Los Angeles",2010,34.1016,-118.0537,224.98,157.49,47.81,39.37,39.37
"Temple City","Los Angeles",2011,34.1016,-118.0537,257.27,195.07,48.06,36.75,22.62
"Temple City","Los Angeles",2012,34.1016,-118.0537,216.24,188.15,47.74,42.12,19.66
"Temple City","Los Angeles",2013,34.1016,-118.0537,198.48,198.48,41.93,27.95,44.73
"Temple City","Los Angeles",2014,34.1016,-118.0537,177.75,155.53,47.21,22.22,36.11
"Temple City","Los Angeles",2015,34.1016,-118.0537,207.88,180.16,55.43,63.75,36.03
"Templeton","San Luis Obispo",2000,35.5551,-120.7107,341.37,384.04,128.01,85.34,21.34
"Templeton","San Luis Obispo",2001,35.5551,-120.7107,320.03,341.37,42.67,106.68,0.00
"Templeton","San Luis Obispo",2002,35.5551,-120.7107,234.69,256.03,128.01,213.36,128.01
"Templeton","San Luis Obispo",2003,35.5551,-120.7107,384.04,149.35,85.34,21.34,21.34
"Templeton","San Luis Obispo",2004,35.5551,-120.7107,256.03,320.03,149.35,42.67,21.34
"Templeton","San Luis Obispo",2005,35.5551,-120.7107,216.80,433.60,90.33,36.13,36.13
"Templeton","San Luis Obispo",2006,35.5551,-120.7107,343.27,343.27,162.60,126.47,0.00
"Templeton","San Luis Obispo",2007,35.5551,-120.7107,234.87,361.34,234.87,54.20,0.00
"Templeton","San Luis Obispo",2008,35.5551,-120.7107,216.80,198.74,271.00,162.60,0.00
"Templeton","San Luis Obispo",2009,35.5551,-120.7107,234.87,180.67,144.53,144.53,36.13
"Templeton","San Luis Obispo",2010,35.5551,-120.7107,208.50,234.56,169.40,39.09,39.09
"Templeton","San Luis Obispo",2011,35.5551,-120.7107,196.21,156.97,196.21,52.32,13.08
"Templeton","San Luis Obispo",2012,35.5551,-120.7107,208.33,250.00,180.56,69.44,97.22
"Templeton","San Luis Obispo",2013,35.5551,-120.7107,132.89,252.49,172.76,53.16,0.00
"Templeton","San Luis Obispo",2014,35.5551,-120.7107,103.19,232.17,193.47,38.69,12.90
"Templeton","San Luis Obispo",2015,35.5551,-120.7107,257.56,135.56,162.67,54.22,13.56
"Terra Bella","Tulare",2000,35.957,-119.0312,144.26,115.41,57.70,115.41,0.00
"Terra Bella","Tulare",2001,35.957,-119.0312,144.26,173.11,86.56,57.70,86.56
"Terra Bella","Tulare",2002,35.957,-119.0312,173.11,259.67,57.70,28.85,0.00
"Terra Bella","Tulare",2003,35.957,-119.0312,259.67,230.81,28.85,28.85,86.56
"Terra Bella","Tulare",2004,35.957,-119.0312,86.56,259.67,0.00,86.56,115.41
"Terra Bella","Tulare",2005,35.957,-119.0312,317.35,176.30,141.04,35.26,70.52
"Terra Bella","Tulare",2006,35.957,-119.0312,317.35,105.78,0.00,70.52,35.26
"Terra Bella","Tulare",2007,35.957,-119.0312,105.78,176.30,70.52,105.78,35.26
"Terra Bella","Tulare",2008,35.957,-119.0312,317.35,176.30,35.26,70.52,70.52
"Terra Bella","Tulare",2009,35.957,-119.0312,317.35,246.83,35.26,141.04,35.26
"Terra Bella","Tulare",2010,35.957,-119.0312,422.96,211.48,120.85,60.42,30.21
"Terra Bella","Tulare",2011,35.957,-119.0312,212.19,181.87,90.94,60.62,90.94
"Terra Bella","Tulare",2012,35.957,-119.0312,289.86,64.41,64.41,96.62,0.00
"Terra Bella","Tulare",2013,35.957,-119.0312,504.03,201.61,67.20,100.81,33.60
"Terra Bella","Tulare",2014,35.957,-119.0312,240.38,240.38,103.02,0.00,0.00
"Terra Bella","Tulare",2015,35.957,-119.0312,435.47,316.71,118.76,0.00,39.59
"Thousand Oaks","Ventura",2000,34.1948,-118.8232,121.36,111.96,35.90,25.64,11.11
"Thousand Oaks","Ventura",2000,34.2092,-118.8739,121.36,111.96,35.90,25.64,11.11
"Thousand Oaks","Ventura",2001,34.1948,-118.8232,104.27,93.16,38.46,22.22,4.27
"Thousand Oaks","Ventura",2001,34.2092,-118.8739,104.27,93.16,38.46,22.22,4.27
"Thousand Oaks","Ventura",2002,34.1948,-118.8232,113.67,117.94,20.51,30.77,12.82
"Thousand Oaks","Ventura",2002,34.2092,-118.8739,113.67,117.94,20.51,30.77,12.82
"Thousand Oaks","Ventura",2003,34.1948,-118.8232,135.04,101.71,24.79,25.64,14.53
"Thousand Oaks","Ventura",2003,34.2092,-118.8739,135.04,101.71,24.79,25.64,14.53
"Thousand Oaks","Ventura",2004,34.1948,-118.8232,116.23,115.38,23.08,24.79,12.82
"Thousand Oaks","Ventura",2004,34.2092,-118.8739,116.23,115.38,23.08,24.79,12.82
"Thousand Oaks","Ventura",2005,34.1948,-118.8232,110.88,94.58,17.94,25.27,11.41
"Thousand Oaks","Ventura",2005,34.2092,-118.8739,110.88,94.58,17.94,25.27,11.41
"Thousand Oaks","Ventura",2006,34.1948,-118.8232,116.59,88.87,22.83,23.64,7.34
"Thousand Oaks","Ventura",2006,34.2092,-118.8739,116.59,88.87,22.83,23.64,7.34
"Thousand Oaks","Ventura",2007,34.1948,-118.8232,115.77,93.76,30.17,17.94,5.71
"Thousand Oaks","Ventura",2007,34.2092,-118.8739,115.77,93.76,30.17,17.94,5.71
"Thousand Oaks","Ventura",2008,34.1948,-118.8232,113.33,105.18,17.94,26.91,8.97
"Thousand Oaks","Ventura",2008,34.2092,-118.8739,113.33,105.18,17.94,26.91,8.97
"Thousand Oaks","Ventura",2009,34.1948,-118.8232,119.04,106.81,25.27,23.64,5.71
"Thousand Oaks","Ventura",2009,34.2092,-118.8739,119.04,106.81,25.27,23.64,5.71
"Thousand Oaks","Ventura",2010,34.1948,-118.8232,123.93,108.93,25.26,18.16,4.74
"Thousand Oaks","Ventura",2010,34.2092,-118.8739,123.93,108.93,25.26,18.16,4.74
"Thousand Oaks","Ventura",2011,34.1948,-118.8232,117.80,109.84,32.63,20.70,19.90
"Thousand Oaks","Ventura",2011,34.2092,-118.8739,117.80,109.84,32.63,20.70,19.90
"Thousand Oaks","Ventura",2012,34.1948,-118.8232,131.15,92.44,31.60,27.65,25.28
"Thousand Oaks","Ventura",2012,34.2092,-118.8739,131.15,92.44,31.60,27.65,25.28
"Thousand Oaks","Ventura",2013,34.1948,-118.8232,114.64,116.99,25.91,28.27,11.78
"Thousand Oaks","Ventura",2013,34.2092,-118.8739,114.64,116.99,25.91,28.27,11.78
"Thousand Oaks","Ventura",2014,34.1948,-118.8232,123.32,125.66,31.22,23.41,10.15
"Thousand Oaks","Ventura",2014,34.2092,-118.8739,123.32,125.66,31.22,23.41,10.15
"Thousand Oaks","Ventura",2015,34.1948,-118.8232,132.23,117.45,30.33,17.11,7.00
"Thousand Oaks","Ventura",2015,34.2092,-118.8739,132.23,117.45,30.33,17.11,7.00
"Thousand Palms","Riverside",2000,33.8082,-116.3713,292.97,449.22,78.13,97.66,39.06
"Thousand Palms","Riverside",2001,33.8082,-116.3713,488.28,449.22,136.72,156.25,39.06
"Thousand Palms","Riverside",2002,33.8082,-116.3713,371.09,429.69,214.84,58.59,0.00
"Thousand Palms","Riverside",2003,33.8082,-116.3713,488.28,527.34,117.19,58.59,0.00
"Thousand Palms","Riverside",2004,33.8082,-116.3713,429.69,371.09,97.66,97.66,39.06
"Thousand Palms","Riverside",2005,33.8082,-116.3713,319.17,638.33,83.99,67.19,0.00
"Thousand Palms","Riverside",2006,33.8082,-116.3713,436.75,218.38,134.39,33.60,16.80
"Thousand Palms","Riverside",2007,33.8082,-116.3713,403.16,386.36,83.99,67.19,16.80
"Thousand Palms","Riverside",2008,33.8082,-116.3713,268.77,520.75,134.39,218.38,0.00
"Thousand Palms","Riverside",2009,33.8082,-116.3713,319.17,319.17,67.19,33.60,16.80
"Thousand Palms","Riverside",2010,33.8082,-116.3713,272.20,246.27,38.89,25.92,12.96
"Thousand Palms","Riverside",2011,33.8082,-116.3713,356.29,290.31,65.98,92.37,105.57
"Thousand Palms","Riverside",2012,33.8082,-116.3713,330.78,224.93,39.69,119.08,52.92
"Thousand Palms","Riverside",2013,33.8082,-116.3713,241.51,241.51,80.50,67.09,53.67
"Thousand Palms","Riverside",2014,33.8082,-116.3713,314.23,226.24,37.71,125.69,25.14
"Thousand Palms","Riverside",2015,33.8082,-116.3713,401.36,231.09,97.30,72.97,12.16
"Three Rivers","Tulare",2000,36.4377,-118.8875,400.36,355.87,133.45,133.45,0.00
"Three Rivers","Tulare",2001,36.4377,-118.8875,266.90,133.45,0.00,0.00,0.00
"Three Rivers","Tulare",2002,36.4377,-118.8875,133.45,311.39,88.97,88.97,44.48
"Three Rivers","Tulare",2003,36.4377,-118.8875,266.90,88.97,133.45,88.97,88.97
"Three Rivers","Tulare",2004,36.4377,-118.8875,311.39,311.39,0.00,177.94,0.00
"Three Rivers","Tulare",2005,36.4377,-118.8875,258.13,361.38,103.25,103.25,0.00
"Three Rivers","Tulare",2006,36.4377,-118.8875,309.76,309.76,0.00,103.25,0.00
"Three Rivers","Tulare",2007,36.4377,-118.8875,206.50,516.26,0.00,51.63,51.63
"Three Rivers","Tulare",2008,36.4377,-118.8875,154.88,361.38,154.88,51.63,51.63
"Three Rivers","Tulare",2009,36.4377,-118.8875,103.25,309.76,51.63,0.00,0.00
"Three Rivers","Tulare",2010,36.4377,-118.8875,366.64,412.47,137.49,91.66,0.00
"Three Rivers","Tulare",2011,36.4377,-118.8875,46.40,185.61,0.00,0.00,92.81
"Three Rivers","Tulare",2012,36.4377,-118.8875,397.70,353.51,44.19,88.38,0.00
"Three Rivers","Tulare",2013,36.4377,-118.8875,186.74,186.74,93.37,46.69,0.00
"Three Rivers","Tulare",2014,36.4377,-118.8875,219.49,307.29,131.69,0.00,0.00
"Three Rivers","Tulare",2015,36.4377,-118.8875,183.07,320.37,0.00,45.77,45.77
"Tipton","Tulare",2000,36.0546,-119.3078,335.20,223.46,55.87,0.00,0.00
"Tipton","Tulare",2001,36.0546,-119.3078,223.46,335.20,167.60,0.00,111.73
"Tipton","Tulare",2002,36.0546,-119.3078,111.73,111.73,55.87,111.73,55.87
"Tipton","Tulare",2003,36.0546,-119.3078,111.73,111.73,111.73,0.00,0.00
"Tipton","Tulare",2004,36.0546,-119.3078,223.46,446.93,111.73,0.00,0.00
"Tipton","Tulare",2005,36.0546,-119.3078,155.60,51.87,0.00,103.73,51.87
"Tipton","Tulare",2006,36.0546,-119.3078,103.73,363.07,0.00,0.00,0.00
"Tipton","Tulare",2007,36.0546,-119.3078,103.73,51.87,155.60,51.87,103.73
"Tipton","Tulare",2008,36.0546,-119.3078,259.34,103.73,103.73,51.87,0.00
"Tipton","Tulare",2009,36.0546,-119.3078,311.20,155.60,51.87,0.00,0.00
"Tipton","Tulare",2010,36.0546,-119.3078,157.29,0.00,39.32,39.32,0.00
"Tipton","Tulare",2011,36.0546,-119.3078,48.78,97.56,0.00,146.34,0.00
"Tipton","Tulare",2012,36.0546,-119.3078,103.09,154.64,0.00,103.09,0.00
"Tipton","Tulare",2013,36.0546,-119.3078,182.48,182.48,0.00,45.62,0.00
"Tipton","Tulare",2014,36.0546,-119.3078,85.95,85.95,0.00,0.00,42.97
"Tipton","Tulare",2015,36.0546,-119.3078,35.88,107.64,0.00,35.88,35.88
"Tomales","Marin",2013,38.2427,-122.9145,781.25,1562.50,0.00,781.25,0.00
"Tomales","Marin",2014,38.2427,-122.9145,0.00,645.16,0.00,0.00,0.00
"Tomales","Marin",2015,38.2427,-122.9145,961.54,961.54,0.00,0.00,0.00
"Torrance","Los Angeles",2000,33.8106,-118.3507,272.57,215.30,74.67,52.19,29.72
"Torrance","Los Angeles",2000,33.8268,-118.3118,272.57,215.30,74.67,52.19,29.72
"Torrance","Los Angeles",2000,33.8286,-118.292,272.57,215.30,74.67,52.19,29.72
"Torrance","Los Angeles",2000,33.8397,-118.3542,272.57,215.30,74.67,52.19,29.72
"Torrance","Los Angeles",2000,33.8708,-118.3295,272.57,215.30,74.67,52.19,29.72
"Torrance","Los Angeles",2001,33.7866,-118.2987,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2001,33.8106,-118.3507,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2001,33.8268,-118.3118,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2001,33.8286,-118.292,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2001,33.8397,-118.3542,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2001,33.8708,-118.3295,300.84,205.88,79.74,63.07,25.37
"Torrance","Los Angeles",2002,33.8106,-118.3507,306.64,242.12,55.09,50.02,39.15
"Torrance","Los Angeles",2002,33.8268,-118.3118,306.64,242.12,55.09,50.02,39.15
"Torrance","Los Angeles",2002,33.8286,-118.292,306.64,242.12,55.09,50.02,39.15
"Torrance","Los Angeles",2002,33.8397,-118.3542,306.64,242.12,55.09,50.02,39.15
"Torrance","Los Angeles",2002,33.8708,-118.3295,306.64,242.12,55.09,50.02,39.15
"Torrance","Los Angeles",2003,33.8106,-118.3507,283.44,227.63,56.54,60.17,36.97
"Torrance","Los Angeles",2003,33.8268,-118.3118,283.44,227.63,56.54,60.17,36.97
"Torrance","Los Angeles",2003,33.8286,-118.292,283.44,227.63,56.54,60.17,36.97
"Torrance","Los Angeles",2003,33.8397,-118.3542,283.44,227.63,56.54,60.17,36.97
"Torrance","Los Angeles",2003,33.8708,-118.3295,283.44,227.63,56.54,60.17,36.97
"Torrance","Los Angeles",2004,33.8106,-118.3507,268.95,195.73,47.84,51.47,24.65
"Torrance","Los Angeles",2004,33.8268,-118.3118,268.95,195.73,47.84,51.47,24.65
"Torrance","Los Angeles",2004,33.8286,-118.292,268.95,195.73,47.84,51.47,24.65
"Torrance","Los Angeles",2004,33.8397,-118.3542,268.95,195.73,47.84,51.47,24.65
"Torrance","Los Angeles",2004,33.8708,-118.3295,268.95,195.73,47.84,51.47,24.65
"Torrance","Los Angeles",2005,33.8106,-118.3507,252.19,198.61,66.44,49.29,35.72
"Torrance","Los Angeles",2005,33.8268,-118.3118,252.19,198.61,66.44,49.29,35.72
"Torrance","Los Angeles",2005,33.8286,-118.292,252.19,198.61,66.44,49.29,35.72
"Torrance","Los Angeles",2005,33.8397,-118.3542,252.19,198.61,66.44,49.29,35.72
"Torrance","Los Angeles",2005,33.8708,-118.3295,252.19,198.61,66.44,49.29,35.72
"Torrance","Los Angeles",2006,33.8106,-118.3507,267.19,197.89,55.72,49.29,36.43
"Torrance","Los Angeles",2006,33.8268,-118.3118,267.19,197.89,55.72,49.29,36.43
"Torrance","Los Angeles",2006,33.8286,-118.292,267.19,197.89,55.72,49.29,36.43
"Torrance","Los Angeles",2006,33.8397,-118.3542,267.19,197.89,55.72,49.29,36.43
"Torrance","Los Angeles",2006,33.8708,-118.3295,267.19,197.89,55.72,49.29,36.43
"Torrance","Los Angeles",2007,33.8106,-118.3507,278.62,230.75,62.15,43.58,33.58
"Torrance","Los Angeles",2007,33.8268,-118.3118,278.62,230.75,62.15,43.58,33.58
"Torrance","Los Angeles",2007,33.8286,-118.292,278.62,230.75,62.15,43.58,33.58
"Torrance","Los Angeles",2007,33.8397,-118.3542,278.62,230.75,62.15,43.58,33.58
"Torrance","Los Angeles",2007,33.8708,-118.3295,278.62,230.75,62.15,43.58,33.58
"Torrance","Los Angeles",2008,33.8106,-118.3507,256.47,213.61,43.58,43.58,40.01
"Torrance","Los Angeles",2008,33.8268,-118.3118,256.47,213.61,43.58,43.58,40.01
"Torrance","Los Angeles",2008,33.8286,-118.292,256.47,213.61,43.58,43.58,40.01
"Torrance","Los Angeles",2008,33.8397,-118.3542,256.47,213.61,43.58,43.58,40.01
"Torrance","Los Angeles",2008,33.8708,-118.3295,256.47,213.61,43.58,43.58,40.01
"Torrance","Los Angeles",2009,33.8106,-118.3507,234.33,240.76,50.72,44.29,24.29
"Torrance","Los Angeles",2009,33.8268,-118.3118,234.33,240.76,50.72,44.29,24.29
"Torrance","Los Angeles",2009,33.8286,-118.292,234.33,240.76,50.72,44.29,24.29
"Torrance","Los Angeles",2009,33.8397,-118.3542,234.33,240.76,50.72,44.29,24.29
"Torrance","Los Angeles",2009,33.8708,-118.3295,234.33,240.76,50.72,44.29,24.29
"Torrance","Los Angeles",2010,33.8106,-118.3507,210.40,216.59,39.88,46.07,27.50
"Torrance","Los Angeles",2010,33.8268,-118.3118,210.40,216.59,39.88,46.07,27.50
"Torrance","Los Angeles",2010,33.8286,-118.292,210.40,216.59,39.88,46.07,27.50
"Torrance","Los Angeles",2010,33.8397,-118.3542,210.40,216.59,39.88,46.07,27.50
"Torrance","Los Angeles",2010,33.8708,-118.3295,210.40,216.59,39.88,46.07,27.50
"Torrance","Los Angeles",2011,33.8106,-118.3507,242.01,198.45,53.24,43.56,17.29
"Torrance","Los Angeles",2011,33.8268,-118.3118,242.01,198.45,53.24,43.56,17.29
"Torrance","Los Angeles",2011,33.8286,-118.292,242.01,198.45,53.24,43.56,17.29
"Torrance","Los Angeles",2011,33.8397,-118.3542,242.01,198.45,53.24,43.56,17.29
"Torrance","Los Angeles",2011,33.8708,-118.3295,242.01,198.45,53.24,43.56,17.29
